ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Caffeine,Cannabis,Chocolate,Legal High,Nicotine,Illicit Drugs
557,45-54,1.09449,Female,Masters Degree,UK,White,0.22393,-0.94779,-1.11902,-0.01729,0.93949,-0.71126,-1.18084,CL6,CL6,CL0,CL5,CL0,CL0,0
558,18-24,-0.95197,Female,University Degree,UK,White,-0.14882,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,CL6,CL6,CL2,CL4,CL3,CL2,1
559,25-34,-0.07854,Female,University Degree,UK,White,-1.69163,0.96248,-0.17779,1.45039,1.30612,-0.71126,-0.21575,CL4,CL5,CL0,CL6,CL0,CL0,0
560,18-24,-0.95197,Female,University Degree,UK,White,-0.46725,-0.15487,-0.58331,0.94156,-0.14277,1.29221,1.22470,CL5,CL6,CL2,CL3,CL0,CL2,1
561,45-54,1.09449,Female,University Degree,UK,White,-0.79151,0.00332,0.44585,0.28783,1.13407,0.19268,-0.52593,CL6,CL6,CL1,CL6,CL0,CL6,1
562,18-24,-0.95197,Female,University Degree,UK,White,1.02119,0.16767,-0.71727,0.28783,0.41594,-0.71126,-0.52593,CL6,CL6,CL0,CL3,CL0,CL0,0
563,35-44,0.49788,Female,University Degree,UK,White,0.62967,0.63779,0.44585,-1.07533,0.75830,-0.21712,-0.21575,CL5,CL6,CL2,CL6,CL0,CL3,1
564,35-44,0.49788,Female,Masters Degree,UK,Other,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21712,-0.84637,CL6,CL6,CL2,CL6,CL0,CL6,1
565,25-34,-0.07854,Female,Masters Degree,UK,White,0.82562,0.32197,-0.58331,-1.77200,-0.27607,0.19268,0.07987,CL5,CL6,CL2,CL6,CL0,CL0,1
566,45-54,1.09449,Female,Some College,UK,White,-0.46725,-0.43999,-0.01928,0.13136,-0.40581,1.86203,-0.84637,CL2,CL6,CL3,CL5,CL0,CL6,1
567,45-54,1.09449,Female,Masters Degree,UK,White,0.31287,-0.80615,0.14143,0.59042,-0.78155,-0.71126,-0.84637,CL5,CL5,CL0,CL5,CL0,CL0,1
568,18-24,-0.95197,Female,University Degree,UK,White,0.91093,1.11406,-0.97631,0.94156,0.58489,-1.37983,-1.18084,CL5,CL5,CL4,CL6,CL0,CL6,1
569,18-24,-0.95197,Male,University Degree,UK,White,1.83990,0.63779,1.24033,-0.91699,-0.52745,-0.21712,0.07987,CL6,CL6,CL3,CL6,CL2,CL6,1
570,35-44,0.49788,Male,Masters Degree,UK,White,1.02119,-0.80615,-0.17779,-0.30172,-0.00665,-0.21712,-0.21575,CL1,CL1,CL1,CL5,CL0,CL1,1
571,35-44,0.49788,Female,Doctorate Degree,UK,White,-0.34799,0.80523,-0.17779,-0.91699,2.63199,-0.71126,-0.52593,CL6,CL6,CL1,CL5,CL0,CL6,1
572,35-44,0.49788,Female,Professional Diploma,Australia,White,0.22393,1.11406,-1.11902,-1.77200,-0.40581,0.52975,0.76540,CL6,CL6,CL0,CL6,CL0,CL2,0
573,18-24,-0.95197,Female,Masters Degree,UK,White,-1.69163,1.93886,-0.17779,1.11406,1.81175,0.19268,0.76540,CL6,CL6,CL0,CL6,CL0,CL0,0
574,35-44,0.49788,Male,Professional Diploma,UK,White,1.23461,-1.23177,-1.68062,-1.07533,-0.65253,1.86203,0.07987,CL6,CL6,CL3,CL6,CL0,CL6,1
575,55-64,1.82213,Female,Some College,USA,White,-0.92104,0.96248,0.44585,-0.60633,-0.40581,0.52975,-0.21575,CL5,CL6,CL4,CL6,CL0,CL0,1
576,35-44,0.49788,Female,University Degree,UK,White,2.12700,-1.50796,-1.82919,0.59042,-1.78169,-0.71126,-1.54858,CL6,CL5,CL2,CL6,CL0,CL2,1
577,35-44,0.49788,Male,Left at 16,UK,White,-1.86962,0.80523,-1.55521,-0.45321,1.13407,-0.21712,0.07987,CL5,CL3,CL0,CL5,CL0,CL6,1
578,25-34,-0.07854,Female,Masters Degree,UK,Other,0.82562,0.32197,0.14143,0.59042,0.93949,-0.71126,-0.52593,CL4,CL3,CL0,CL6,CL0,CL0,0
579,25-34,-0.07854,Female,University Degree,UK,White,1.02119,0.80523,-0.71727,1.28610,-0.14277,-0.71126,-0.21575,CL4,CL6,CL2,CL6,CL0,CL1,0
580,45-54,1.09449,Female,Masters Degree,UK,White,1.02119,-0.15487,0.29338,1.11406,1.46191,-1.37983,-1.54858,CL6,CL4,CL1,CL6,CL0,CL1,1
581,18-24,-0.95197,Female,Masters Degree,UK,White,-0.14882,0.80523,0.58331,0.13136,0.75830,-0.21712,-0.21575,CL5,CL6,CL2,CL6,CL0,CL2,1
582,35-44,0.49788,Female,Some College,UK,White,-1.19430,0.00332,-1.11902,-0.01729,-1.92173,1.86203,-0.21575,CL6,CL6,CL2,CL6,CL0,CL2,1
583,18-24,-0.95197,Male,Some College,UK,White,-0.92104,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.76540,CL6,CL6,CL5,CL6,CL2,CL6,1
584,35-44,0.49788,Female,Professional Diploma,UK,White,0.31287,1.28610,1.65653,-0.30172,0.93949,0.52975,0.07987,CL6,CL6,CL0,CL6,CL0,CL0,0
585,18-24,-0.95197,Female,Some College,USA,White,0.62967,0.00332,-0.58331,0.43852,-0.40581,-0.21712,1.22470,CL5,CL6,CL4,CL6,CL0,CL3,1
586,25-34,-0.07854,Male,University Degree,UK,White,-0.24649,0.16767,-0.31776,-1.21213,0.75830,1.29221,0.40148,CL2,CL3,CL1,CL6,CL0,CL1,1
587,18-24,-0.95197,Male,Professional Diploma,UK,White,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,CL2,CL6,CL4,CL5,CL0,CL4,0
588,18-24,-0.95197,Male,Some College,UK,White,0.31287,0.32197,-0.31776,0.76096,-1.78169,0.19268,0.76540,CL5,CL6,CL6,CL6,CL3,CL6,1
589,25-34,-0.07854,Female,Left at 16,UK,White,-0.46725,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987,CL5,CL6,CL6,CL6,CL0,CL6,1
590,55-64,1.82213,Female,Some College,USA,White,-1.32828,-0.15487,0.29338,-0.91699,0.41594,0.52975,0.07987,CL2,CL6,CL6,CL6,CL0,CL0,1
591,35-44,0.49788,Male,Left before 16,UK,White,-0.58016,0.00332,-0.58331,-0.60633,0.58489,-0.21712,0.40148,CL3,CL6,CL6,CL5,CL0,CL6,1
592,35-44,0.49788,Female,University Degree,UK,White,0.41667,-0.43999,-0.31776,-1.62090,1.63088,-0.21712,-0.84637,CL6,CL6,CL1,CL6,CL0,CL2,1
593,35-44,0.49788,Female,Professional Diploma,USA,White,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,CL5,CL6,CL6,CL6,CL3,CL6,1
594,25-34,-0.07854,Male,Professional Diploma,Other,White/Black,-0.05188,0.96248,-0.01928,0.59042,0.58489,0.19268,0.76540,CL5,CL6,CL5,CL5,CL4,CL6,1
595,35-44,0.49788,Male,Left at 16,UK,White,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.76540,CL5,CL6,CL5,CL5,CL3,CL0,1
596,45-54,1.09449,Male,Professional Diploma,Other,White,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.76540,CL6,CL6,CL1,CL4,CL0,CL1,1
597,18-24,-0.95197,Male,Left at 16,UK,White,-1.43907,0.80523,0.72330,0.94156,0.93949,0.52975,1.22470,CL5,CL5,CL5,CL5,CL0,CL6,1
598,55-64,1.82213,Female,Professional Diploma,Canada,White,-0.34799,-0.43999,-0.31776,-0.76096,0.58489,0.88113,1.22470,CL1,CL6,CL4,CL5,CL6,CL1,1
599,45-54,1.09449,Female,Professional Diploma,USA,White,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,CL5,CL6,CL6,CL6,CL2,CL3,1
600,18-24,-0.95197,Male,Some College,UK,White,0.52135,-0.15487,0.29338,-0.01729,-0.89891,0.52975,0.40148,CL4,CL5,CL6,CL6,CL2,CL6,1
601,45-54,1.09449,Female,Masters Degree,UK,White,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,CL6,CL6,CL1,CL6,CL0,CL0,1
602,18-24,-0.95197,Male,Some College,USA,White,1.02119,1.11406,0.72330,0.13136,-1.01450,1.86203,1.22470,CL4,CL6,CL6,CL5,CL4,CL6,1
603,18-24,-0.95197,Male,Some College,USA,White,0.52135,-1.63340,-1.11902,-2.07848,0.58489,0.52975,1.22470,CL6,CL6,CL6,CL5,CL3,CL6,1
604,18-24,-0.95197,Male,Some College,USA,White,1.98437,-0.94779,0.72330,-0.60633,-1.01450,0.52975,0.76540,CL6,CL6,CL6,CL3,CL6,CL6,1
605,25-34,-0.07854,Male,University Degree,USA,White,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,CL5,CL6,CL5,CL5,CL2,CL5,1
606,35-44,0.49788,Female,Some College,USA,White,0.41667,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,CL5,CL6,CL5,CL4,CL0,CL5,1
607,55-64,1.82213,Female,Masters Degree,USA,White,-2.52197,1.11406,1.88511,1.28610,-1.01450,-0.71126,-0.52593,CL5,CL6,CL6,CL6,CL0,CL0,1
608,18-24,-0.95197,Male,University Degree,UK,White,-0.46725,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.22470,CL5,CL6,CL4,CL4,CL0,CL3,0
609,45-54,1.09449,Male,Some College,USA,White,-0.05188,0.00332,0.88309,2.03972,-0.14277,-0.71126,0.07987,CL2,CL6,CL3,CL3,CL0,CL6,1
610,25-34,-0.07854,Male,University Degree,UK,White,-1.69163,1.28610,1.24033,0.13136,1.13407,0.52975,1.92173,CL6,CL6,CL6,CL6,CL4,CL1,1
611,55-64,1.82213,Female,Professional Diploma,Canada,White,1.23461,-0.80615,-1.42424,1.11406,-1.51840,1.86203,-0.21575,CL4,CL5,CL5,CL4,CL0,CL1,1
612,25-34,-0.07854,Male,Some College,UK,White,-0.92104,0.96248,0.88309,0.13136,-0.65253,0.19268,1.92173,CL6,CL6,CL6,CL6,CL3,CL6,1
613,25-34,-0.07854,Male,University Degree,UK,White,-0.67825,0.32197,-0.58331,1.28610,0.58489,0.52975,1.22470,CL5,CL6,CL5,CL5,CL3,CL6,1
614,35-44,0.49788,Male,University Degree,UK,White,-1.19430,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,CL1,CL6,CL6,CL6,CL5,CL1,1
615,25-34,-0.07854,Female,Masters Degree,UK,White,1.98437,-0.30033,-0.31776,-1.62090,-0.65253,0.19268,0.07987,CL6,CL5,CL6,CL6,CL6,CL6,1
616,25-34,-0.07854,Female,Left before 16,USA,White,-0.24649,0.63779,-0.71727,-0.91699,0.25953,1.29221,-0.21575,CL3,CL6,CL3,CL4,CL0,CL6,1
617,35-44,0.49788,Female,Masters Degree,UK,White,0.13606,-0.15487,-0.45174,0.76096,-0.27607,0.88113,1.22470,CL6,CL6,CL2,CL2,CL0,CL6,1
618,45-54,1.09449,Female,Some College,USA,White,1.02119,0.16767,-0.17779,-0.60633,-1.01450,1.29221,1.22470,CL2,CL6,CL6,CL6,CL2,CL4,1
619,45-54,1.09449,Male,Professional Diploma,Republic of Ireland,White,-0.92104,1.28610,-0.31776,-0.60633,0.75830,-0.71126,0.07987,CL3,CL6,CL6,CL5,CL5,CL6,1
620,25-34,-0.07854,Female,University Degree,UK,White,-0.05188,1.11406,0.88309,0.13136,-0.00665,0.52975,0.07987,CL5,CL6,CL3,CL6,CL0,CL2,1
621,55-64,1.82213,Male,Masters Degree,UK,White,-0.67825,-0.94779,0.72330,-0.91699,0.58489,-1.37983,-0.84637,CL5,CL6,CL0,CL5,CL0,CL0,0
622,18-24,-0.95197,Male,Left at 18,UK,White,0.52135,-1.37639,-0.45174,1.45039,-1.78169,1.29221,0.40148,CL5,CL6,CL5,CL6,CL2,CL6,1
623,35-44,0.49788,Male,Masters Degree,UK,White,-0.92104,0.63779,-0.17779,-1.34289,0.25953,0.88113,0.40148,CL5,CL6,CL2,CL6,CL0,CL1,1
624,35-44,0.49788,Female,Masters Degree,UK,White,-0.14882,0.47617,-0.31776,0.28783,1.63088,-0.71126,-1.54858,CL5,CL6,CL1,CL4,CL0,CL0,0
625,45-54,1.09449,Female,Masters Degree,UK,White,-0.34799,0.00332,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,CL6,CL6,CL1,CL6,CL1,CL2,1
626,35-44,0.49788,Female,Doctorate Degree,UK,White,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,CL6,CL6,CL1,CL4,CL0,CL1,1
627,35-44,0.49788,Female,Professional Diploma,UK,White,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,CL6,CL6,CL2,CL6,CL0,CL2,1
628,35-44,0.49788,Male,University Degree,UK,White,-0.05188,-0.43999,-0.84732,-0.45321,0.41594,-0.21712,-0.21575,CL6,CL6,CL2,CL5,CL0,CL2,1
629,35-44,0.49788,Male,Doctorate Degree,UK,White,-1.69163,-0.94779,-1.55521,1.81866,0.58489,-2.55524,-0.84637,CL5,CL5,CL5,CL6,CL0,CL5,1
630,25-34,-0.07854,Female,Doctorate Degree,UK,White,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,CL5,CL6,CL3,CL5,CL0,CL6,1
631,45-54,1.09449,Female,Doctorate Degree,UK,White/Black,-0.46725,0.47617,0.58331,0.28783,-0.14277,-0.21712,-2.07848,CL5,CL6,CL0,CL4,CL0,CL6,1
632,35-44,0.49788,Female,Doctorate Degree,UK,White,0.52135,-0.30033,1.65653,0.28783,1.13407,-1.37983,-2.07848,CL6,CL6,CL2,CL6,CL0,CL5,1
633,18-24,-0.95197,Female,University Degree,UK,White,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,CL5,CL6,CL0,CL5,CL0,CL0,0
634,18-24,-0.95197,Female,University Degree,UK,White,1.23461,-0.43999,-1.27553,-0.91699,0.75830,-1.37983,-2.07848,CL5,CL4,CL2,CL6,CL0,CL0,1
635,25-34,-0.07854,Female,Masters Degree,UK,White,-0.67825,1.74091,0.44585,0.13136,0.25953,-0.71126,0.07987,CL5,CL6,CL3,CL5,CL3,CL5,1
636,35-44,0.49788,Female,Doctorate Degree,UK,White,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.22470,CL6,CL6,CL5,CL5,CL3,CL6,1
637,35-44,0.49788,Male,University Degree,UK,White,-0.79151,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,CL5,CL6,CL3,CL6,CL0,CL1,1
638,45-54,1.09449,Female,University Degree,UK,White,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,CL4,CL6,CL1,CL6,CL0,CL0,0
639,35-44,0.49788,Female,Professional Diploma,Canada,White,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,CL4,CL6,CL0,CL4,CL0,CL0,0
640,18-24,-0.95197,Female,University Degree,UK,White,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987,CL5,CL6,CL0,CL6,CL0,CL0,0
641,25-34,-0.07854,Male,Left at 16,UK,White,-0.24649,1.74091,0.88309,1.28610,0.41594,0.52975,1.92173,CL5,CL6,CL6,CL6,CL2,CL6,1
642,45-54,1.09449,Male,University Degree,UK,White,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,CL5,CL6,CL1,CL5,CL0,CL2,0
643,35-44,0.49788,Male,Masters Degree,UK,White,-0.67825,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,CL5,CL4,CL1,CL6,CL4,CL1,1
644,25-34,-0.07854,Female,Masters Degree,UK,Black,-1.05308,0.63779,-0.31776,1.28610,1.30612,-0.71126,0.40148,CL5,CL4,CL4,CL6,CL0,CL6,0
645,25-34,-0.07854,Male,Some College,UK,White,0.22393,-0.30033,-1.68062,0.59042,-0.65253,-0.21712,0.07987,CL5,CL5,CL4,CL6,CL0,CL3,1
646,45-54,1.09449,Male,University Degree,UK,White,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,CL5,CL4,CL1,CL6,CL0,CL0,0
647,18-24,-0.95197,Female,University Degree,UK,White,-0.46725,-0.15487,-0.31776,-0.15487,0.75830,-0.21712,-0.52593,CL5,CL6,CL0,CL6,CL0,CL2,0
648,18-24,-0.95197,Male,Some College,USA,White,-1.43907,1.45421,1.06238,-1.62090,0.93949,-0.71126,0.40148,CL6,CL6,CL5,CL6,CL4,CL6,1
649,35-44,0.49788,Female,Masters Degree,USA,White,1.13281,0.16767,1.06238,2.03972,-1.01450,1.29221,1.92173,CL6,CL4,CL6,CL5,CL2,CL6,1
650,25-34,-0.07854,Female,University Degree,UK,White,-0.14882,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,CL5,CL2,CL2,CL5,CL0,CL2,1
651,45-54,1.09449,Female,Masters Degree,UK,White,-0.46725,2.12700,2.44904,1.61108,0.12331,1.29221,0.40148,CL5,CL6,CL5,CL6,CL4,CL6,1
652,25-34,-0.07854,Male,Masters Degree,UK,White,0.62967,0.47617,0.44585,0.59042,-1.01450,0.19268,-1.18084,CL5,CL6,CL2,CL0,CL0,CL1,1
653,18-24,-0.95197,Male,Some College,Australia,White,1.02119,1.28610,1.24033,-0.60633,-1.01450,0.19268,0.40148,CL5,CL6,CL6,CL6,CL5,CL6,1
654,18-24,-0.95197,Male,Some College,USA,White,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,CL6,CL4,CL3,CL6,CL3,CL2,1
655,35-44,0.49788,Female,Left at 16,UK,White,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,CL5,CL6,CL1,CL6,CL0,CL2,1
656,25-34,-0.07854,Male,Masters Degree,Other,Other,-0.46725,1.74091,-0.45174,-0.15487,-1.01450,0.52975,0.76540,CL5,CL6,CL4,CL5,CL3,CL6,1
657,45-54,1.09449,Male,Some College,Canada,White,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,CL4,CL6,CL6,CL5,CL3,CL6,1
658,45-54,1.09449,Male,Professional Diploma,UK,White,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,CL5,CL6,CL4,CL6,CL1,CL6,1
659,18-24,-0.95197,Male,Masters Degree,UK,White,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987,CL5,CL6,CL3,CL6,CL0,CL4,0
660,25-34,-0.07854,Male,Doctorate Degree,Republic of Ireland,White,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,CL5,CL6,CL6,CL5,CL0,CL6,1
661,25-34,-0.07854,Female,Masters Degree,UK,Black,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,CL6,CL6,CL0,CL6,CL0,CL0,0
662,18-24,-0.95197,Female,University Degree,UK,White,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,CL6,CL6,CL2,CL6,CL3,CL5,0
663,25-34,-0.07854,Female,University Degree,UK,White,0.04257,0.16767,0.29338,2.03972,1.81175,0.52975,-1.18084,CL5,CL6,CL2,CL5,CL0,CL2,0
664,25-34,-0.07854,Female,Doctorate Degree,UK,White,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,CL6,CL6,CL3,CL4,CL0,CL6,1
665,18-24,-0.95197,Male,University Degree,UK,White,-0.34799,-0.43999,0.58331,0.28783,-0.52745,0.52975,0.76540,CL5,CL6,CL3,CL6,CL3,CL4,1
666,25-34,-0.07854,Female,Doctorate Degree,UK,White,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,CL6,CL5,CL2,CL6,CL0,CL2,1
667,18-24,-0.95197,Male,Left at 18,UK,White,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,CL3,CL6,CL6,CL5,CL0,CL6,1
668,35-44,0.49788,Male,Some College,UK,White,0.91093,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,CL4,CL4,CL5,CL6,CL2,CL6,1
669,45-54,1.09449,Male,University Degree,UK,White,-1.69163,2.12700,0.14143,0.28783,-0.40581,0.19268,-0.21575,CL5,CL6,CL2,CL6,CL2,CL0,1
670,25-34,-0.07854,Male,Some College,UK,White,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.76540,CL6,CL6,CL6,CL6,CL3,CL3,1
671,18-24,-0.95197,Male,Professional Diploma,UK,White,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,CL5,CL6,CL5,CL5,CL3,CL6,1
672,35-44,0.49788,Male,Professional Diploma,UK,White,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.22470,CL2,CL6,CL6,CL6,CL0,CL6,1
673,18-24,-0.95197,Male,University Degree,UK,White,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,CL2,CL6,CL6,CL4,CL1,CL6,0
674,18-24,-0.95197,Female,Some College,UK,White,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,CL5,CL6,CL2,CL5,CL0,CL0,1
675,18-24,-0.95197,Female,Masters Degree,UK,Asian,0.82562,-0.69509,-0.58331,-0.60633,-1.01450,-0.71126,0.76540,CL3,CL6,CL0,CL6,CL0,CL0,1
676,35-44,0.49788,Male,Professional Diploma,UK,White,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.22470,CL3,CL6,CL6,CL6,CL3,CL6,1
677,18-24,-0.95197,Male,Professional Diploma,UK,White,0.22393,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.76540,CL3,CL6,CL6,CL6,CL6,CL6,0
678,25-34,-0.07854,Male,University Degree,UK,White,0.52135,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,CL6,CL4,CL3,CL5,CL0,CL3,1
679,18-24,-0.95197,Male,Some College,UK,White,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.54858,CL0,CL3,CL0,CL6,CL0,CL0,1
680,18-24,-0.95197,Female,Some College,UK,White,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.22470,CL5,CL6,CL3,CL4,CL4,CL3,1
681,45-54,1.09449,Male,Doctorate Degree,UK,White,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,CL6,CL6,CL1,CL4,CL3,CL0,1
682,35-44,0.49788,Male,Some College,UK,White,-1.32828,0.00332,-1.27553,-0.60633,0.12331,0.88113,0.76540,CL6,CL6,CL3,CL5,CL0,CL6,1
683,25-34,-0.07854,Male,Masters Degree,UK,White,1.37297,-1.76250,0.44585,0.28783,0.58489,-1.37983,-0.84637,CL6,CL6,CL1,CL4,CL0,CL0,0
684,35-44,0.49788,Female,University Degree,UK,White,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,CL3,CL3,CL3,CL4,CL2,CL1,1
685,35-44,0.49788,Female,Professional Diploma,UK,White,0.91093,-0.69509,1.24033,-1.21213,-1.51840,1.29221,1.92173,CL4,CL6,CL4,CL6,CL3,CL4,1
686,25-34,-0.07854,Male,University Degree,Australia,White,-0.34799,0.16767,0.72330,-0.45321,-0.78155,0.88113,0.40148,CL6,CL6,CL6,CL6,CL3,CL5,1
687,18-24,-0.95197,Female,Some College,Canada,White,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.22470,CL5,CL6,CL2,CL5,CL0,CL0,0
688,45-54,1.09449,Female,Left before 16,Australia,White,-0.92104,0.63779,-0.97631,0.94156,0.25953,-1.37983,-2.07848,CL4,CL5,CL5,CL4,CL0,CL3,1
689,35-44,0.49788,Male,Some College,USA,White,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.22470,CL2,CL6,CL6,CL6,CL0,CL3,1
690,55-64,1.82213,Female,Masters Degree,UK,White,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,CL6,CL6,CL1,CL4,CL0,CL1,1
691,55-64,1.82213,Male,Some College,UK,White,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,CL6,CL6,CL0,CL4,CL0,CL6,1
692,25-34,-0.07854,Female,University Degree,UK,White,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,CL4,CL5,CL0,CL5,CL0,CL2,0
693,45-54,1.09449,Female,Masters Degree,UK,White,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.84637,CL6,CL6,CL1,CL6,CL0,CL1,0
694,35-44,0.49788,Male,Masters Degree,UK,White,-1.19430,-0.30033,0.14143,0.43852,0.58489,-1.37983,-0.84637,CL6,CL6,CL2,CL6,CL0,CL2,1
695,35-44,0.49788,Male,Professional Diploma,UK,White,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,CL5,CL6,CL6,CL5,CL2,CL2,1
696,35-44,0.49788,Female,Masters Degree,UK,White,-0.14882,-0.43999,-0.01928,1.28610,1.81175,-0.71126,-1.18084,CL6,CL5,CL0,CL5,CL0,CL1,0
697,55-64,1.82213,Male,University Degree,UK,White,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21712,0.07987,CL5,CL6,CL6,CL5,CL0,CL1,1
698,45-54,1.09449,Female,University Degree,Canada,Other,-1.69163,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,CL4,CL6,CL6,CL6,CL0,CL6,1
699,35-44,0.49788,Male,University Degree,USA,White,-0.05188,-0.94779,0.88309,-0.01729,-0.65253,-0.21712,-0.52593,CL6,CL6,CL5,CL6,CL0,CL5,1
700,55-64,1.82213,Male,Some College,UK,White,-0.14882,-1.09207,-0.71727,0.28783,-1.01450,-0.21712,0.40148,CL6,CL6,CL6,CL4,CL2,CL6,1
701,35-44,0.49788,Female,Some College,Other,White,0.91093,0.16767,0.44585,-0.91699,0.12331,1.29221,1.22470,CL5,CL6,CL6,CL6,CL3,CL6,1
702,45-54,1.09449,Male,Left before 16,UK,White,-1.05308,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,CL1,CL6,CL6,CL5,CL0,CL6,1
703,35-44,0.49788,Female,University Degree,UK,White,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.76540,CL3,CL4,CL3,CL6,CL3,CL2,1
704,55-64,1.82213,Male,University Degree,UK,White,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987,CL6,CL6,CL1,CL5,CL0,CL1,0
705,35-44,0.49788,Male,Some College,USA,White,-0.79151,-0.30033,-0.58331,-0.60633,0.25953,-0.71126,-0.52593,CL6,CL1,CL6,CL1,CL3,CL1,1
706,18-24,-0.95197,Male,Some College,UK,White,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,CL3,CL4,CL6,CL5,CL2,CL6,1
707,18-24,-0.95197,Female,University Degree,UK,White,-0.14882,-0.94779,-1.42424,-0.45321,0.25953,0.52975,-0.84637,CL4,CL4,CL2,CL5,CL0,CL2,0
708,25-34,-0.07854,Male,University Degree,UK,White,-0.05188,1.93886,0.29338,-0.15487,-0.52745,0.52975,0.40148,CL5,CL6,CL5,CL5,CL3,CL5,1
709,18-24,-0.95197,Male,Some College,UK,White,0.41667,-0.57545,-0.45174,0.76096,1.13407,-1.37983,-0.52593,CL5,CL6,CL3,CL6,CL3,CL2,1
